timestamp,name,msg.value,Type,msg.sender,msg.tick,msg.type,msg.toString(),msg.id,,
2017-04-11 21:45:53.933,IllBustInYou,Ur jokes,1,null,27820,2,MessageNode@745b5dd9,567,,
2017-04-11 21:46:06.058,IllBustInYou,"Why u sca,,ing",1,null,28426,2,MessageNode@5518eb51,597,,
2017-04-11 21:46:11.499,IllBustInYou,Scamming,1,null,28698,2,MessageNode@1f28c7eb,606,,
2017-04-11 21:52:44.035,Itz Icey,You'll get 87k,1,null,48248,2,MessageNode@7e6527a9,222,,
2017-04-11 21:56:56.956,Itz Icey,Back,1,null,60839,2,MessageNode@327c321,608,,
2017-04-11 21:57:47.743,Itz Icey,?,1,null,63378,2,MessageNode@6164bac9,684,,
2017-04-11 21:40:28.974,Jardini,Thankz.,1,null,12095,2,MessageNode@1b23a1ef,318,,
2017-04-11 21:40:51.544,Jardini,That better?,1,null,13168,2,MessageNode@5e80c6cf,357,,
2017-04-11 21:06:41.863,Jay2hood,Lmfaoo,1,null,36893,2,MessageNode@3e9c99a3,1757,,
2017-04-11 21:06:47.31,Jay2hood,Scammer,1,null,37165,2,MessageNode@15843e7e,1772,,
2017-04-11 21:56:01.609,Jimmpjee,First a test,1,null,58071,2,MessageNode@7de980bf,516,,
2017-04-11 21:58:00.456,Jimmpjee,Ruil,1,null,64013,2,MessageNode@6431e54f,705,,
2017-04-11 22:02:17.687,Jimmpjee,Perry laat niet je geld dubbelen,1,null,76874,2,MessageNode@588f8a56,1166,,
2017-04-11 22:02:31.696,Jimmpjee,Me,1,null,77575,2,MessageNode@20833f1f,1193,,
2017-04-11 22:03:04.06,Jimmpjee,White widow,1,null,79193,2,MessageNode@2bdfb27d,1251,,
2017-04-11 22:03:35.976,Jimmpjee,With amm you get a small back,1,null,80787,2,MessageNode@20debf93,1316,,
2017-04-11 21:54:39.006,Johlolol,Anyone have too much gp?,1,null,53956,2,MessageNode@56bd0f69,386,,
2017-04-11 21:56:28.312,Johlolol,You need to get rid of a bond lol,1,null,59406,2,MessageNode@686f3840,565,,
2017-04-11 21:02:11.278,Jon Hobbs,Rune (g) helm,1,null,25447,2,MessageNode@de5e9e2,1225,,
2017-04-11 21:03:23.359,Jon Hobbs,Afg logged,1,null,28428,2,MessageNode@48e173c3,1378,,
2017-04-11 21:41:08.725,Jon Hobbs,He won twice,1,null,14012,2,MessageNode@17762c17,382,,
2017-04-11 21:41:31.045,Jon Hobbs,He won the very first question,1,null,15059,2,MessageNode@1f28c7eb,16,,
2017-04-11 21:41:32.966,Jon Hobbs,Promise,1,null,15152,2,MessageNode@73c767e5,20,,
2017-04-11 21:42:13.537,Jon Hobbs,Man i feel robbed.,1,null,17111,2,MessageNode@1e1577a3,100,,
2017-04-11 21:40:49.081,josh186,The1337skiller,1,null,13053,2,MessageNode@3b224bd0,352,,
2017-04-11 21:43:02.198,JoshuaÂ Smith,How do i make it tradeable,1,null,19486,2,MessageNode@13d53950,215,,
2017-04-11 21:43:16.104,JoshuaÂ Smith,Convert?,1,null,20177,2,MessageNode@923d1a0,249,,
2017-04-11 21:44:06.462,JoshuaÂ Smith,K so now wat,1,null,22570,2,MessageNode@7e330d1f,360,,
2017-04-11 21:44:20.463,JoshuaÂ Smith,Ya,1,null,23262,2,MessageNode@c8a7961,390,,
2017-04-11 21:44:32.56,JoshuaÂ Smith,Kk,1,null,23870,2,MessageNode@7defe747,412,,
2017-04-11 20:57:49.501,Jubes,Add me? I gotta go,1,null,14437,2,MessageNode@7711aaa0,685,,
2017-04-11 20:58:07.854,Jubes,Sweet,1,null,15315,2,MessageNode@604478e3,725,,
2017-04-11 21:47:51.875,K1 shinobi,Scammer,1,null,33715,2,MessageNode@1c6545fb,761,,
2017-04-11 21:48:05.713,K1 shinobi,Scammer!!!,1,null,34408,2,MessageNode@7710dba9,776,,
2017-04-11 21:01:25.022,Kaity LeLe,Okay\\\,1,null,23474,2,MessageNode@62dcd8dd,1126,,
2017-04-11 21:49:16.788,Kallyou,What robes are those :o,1,null,37962,2,MessageNode@3dad3eae,874,,
2017-04-11 21:49:32.374,Kallyou,Nice,1,null,38727,2,MessageNode@7fc44425,895,,
2017-04-11 21:49:43.768,Kallyou,How do u get them??,1,null,39295,2,MessageNode@6941548d,918,,
2017-04-11 21:49:46.859,Kallyou,O :O,1,null,39449,2,MessageNode@149f27c5,927,,
2017-04-11 21:49:59.454,Kallyou,Dang,1,null,40067,2,MessageNode@568fed88,948,,
2017-04-11 21:50:11.563,Kallyou,Nice :D,1,null,40668,2,MessageNode@58f0622f,969,,
2017-04-11 21:50:44.024,Kallyou,Woah,1,null,42272,2,MessageNode@56bd0f69,25,,
2017-04-11 21:50:59.138,Kallyou,Runescape has changed alot,1,null,43012,2,MessageNode@259c0817,45,,
2017-04-11 21:51:16.658,Kallyou,I started playing again recently,1,null,43886,2,MessageNode@15a0a897,72,,
2017-04-11 21:51:25.527,Kallyou,And decided to make a pure ,1,null,44335,2,MessageNode@442ecfb0,87,,
2017-04-11 21:51:32.165,Kallyou,I used to have a pure back then too,1,null,44663,2,MessageNode@7423fccf,97,,
2017-04-11 21:51:41.866,Kallyou,Nice :D,1,null,45144,2,MessageNode@43a1a497,110,,
2017-04-11 21:51:58.732,Kallyou,Do you know how to make money?,1,null,45989,2,MessageNode@588f8a56,143,,
2017-04-11 21:52:19.14,Kallyou,Idk if Im gonna be doing this long term though,1,null,47006,2,MessageNode@45077649,176,,
2017-04-11 21:52:25.773,Kallyou,So i want to be f2p for a lil bit,1,null,47338,2,MessageNode@6164bac9,190,,
2017-04-11 21:52:56.175,Kallyou,Do you have lobsters I can have?,1,null,48855,2,MessageNode@35b90b07,243,,
2017-04-11 21:53:42.489,Kallyou,Tyvm,1,null,51130,2,MessageNode@73fea38,302,,
2017-04-11 21:47:43.514,KeimoNiilo,Kys,1,null,33299,2,MessageNode@58f0622f,749,,
2017-04-11 21:58:11.967,KeimoNiilo,Rekka take thiss,1,null,64589,2,MessageNode@27b49d3f,728,,
2017-04-11 21:58:49.04,KeimoNiilo,Np dudeeee,1,null,66442,2,MessageNode@d953008,803,,
2017-04-11 22:06:25.73,KeimoNiilo,Cansana,1,null,89239,2,MessageNode@66f76359,1671,,
2017-04-11 22:06:29.933,KeimoNiilo,SadasfgjukiloÃ¶pkjh,1,null,89449,2,MessageNode@3e45c683,1681,,
2017-04-11 21:43:30.67,killerplaza,Bnice scam faggot,1,null,20897,2,MessageNode@15bef3eb,281,,
2017-04-11 21:43:35.453,killerplaza,Suck a dick,1,null,21128,2,MessageNode@1325bc05,294,,
2017-04-11 21:02:39.891,Killingdj7,I got u son,1,null,26377,2,MessageNode@2ef49508,1284,,
2017-04-11 21:03:03.487,Killingdj7,Oh,1,null,27433,2,MessageNode@7e19a2da,1333,,
2017-04-11 21:03:06.483,Killingdj7,Ok,1,null,27581,2,MessageNode@75be1bea,1337,,
2017-04-11 21:02:01.897,KingNunez,Dont give him money lmaoo,1,null,25157,2,MessageNode@1eadae73,1202,,
2017-04-11 21:04:57.071,KingNunez,Smd,1,null,32359,2,MessageNode@78d718b8,1564,,
2017-04-11 21:41:07.966,Klarix22,??,1,null,13983,2,MessageNode@345d1435,380,,
2017-04-11 21:41:29.434,Klarix22,U sure,1,null,14975,2,MessageNode@30a62b17,13,,
2017-04-11 20:53:45.704,KnightRyderr,Xl,1,null,4571,2,MessageNode@2ef49508,153,,
2017-04-11 20:52:47.203,korfleis,Help me :u,1,null,2782,2,MessageNode@35f5c84,40,,
2017-04-11 20:53:03.292,korfleis,Yes?,1,null,3314,2,MessageNode@68620730,70,,
2017-04-11 20:53:39.166,korfleis,:u,1,null,4341,2,MessageNode@19ecd94d,141,,
2017-04-11 20:54:14.603,korfleis,:o,1,null,5817,2,MessageNode@514e7b0b,210,,
2017-04-11 20:54:47.75,korfleis,:D,1,null,7306,2,MessageNode@822bcfc,274,,
2017-04-11 20:55:17.181,korfleis,:(,1,null,8216,2,MessageNode@57768491,330,,
2017-04-11 20:59:13.866,korfleis,Hey :u,1,null,17712,2,MessageNode@57768491,847,,
2017-04-11 20:59:34.478,korfleis,Mm,1,null,18744,2,MessageNode@e10447b,889,,
2017-04-11 21:43:34.858,korfleis,D:,1,null,21097,2,MessageNode@4224f14d,292,,
2017-04-11 22:05:08.621,korfleis,:/,1,null,85411,2,MessageNode@1b9deee8,1519,,
2017-04-11 21:37:46.713,KSG,Dude he is lvl 3 are you guys dumb,1,null,4154,2,MessageNode@a3e11b0,68,,
2017-04-11 21:57:30.81,kuisma98,35k,1,null,62531,2,MessageNode@20debf93,663,,
2017-04-11 21:58:19.908,kuisma98,35k,1,null,64984,2,MessageNode@3202a28b,745,,
2017-04-11 21:59:38.755,kuisma98,35k,1,null,68928,2,MessageNode@1b0fef6f,881,,
2017-04-11 21:40:09.05,L1M1TLESSÂ 1I,Lmao,1,null,11120,2,MessageNode@c5988b5,284,,
2017-04-11 21:40:09.84,L1M1TLESSÂ 1I,Lmao,1,null,11151,2,MessageNode@775afe3c,285,,
2017-04-11 21:40:28.55,L1M1TLESSÂ 1I,I was watching how you all stucked on that door,1,null,12067,2,MessageNode@338a95b,315,,
2017-04-11 20:57:23.331,LÂ iÂ xÂ m,Bl0l,1,null,13131,2,MessageNode@47bd66e7,611,,
2017-04-11 21:37:09.972,Laian22,I would sell my left testicle to be like you,1,null,2424,2,MessageNode@75e82cf7,19,,
2017-04-11 21:37:23.409,Laian22,Eeeeeeew,1,null,3067,2,MessageNode@687661be,37,,
2017-04-11 22:01:12.565,lakeyktm101,Amen,1,null,73619,2,MessageNode@1ab5f4ae,1042,,
2017-04-11 22:01:46.93,lakeyktm101,Nah kent pal,1,null,75337,2,MessageNode@348b2028,1100,,
2017-04-11 22:02:35.174,lakeyktm101,Only the two of us,1,null,77749,2,MessageNode@7da0dd81,1197,,
2017-04-11 22:02:47.18,lakeyktm101,Mae it three ,1,null,78349,2,MessageNode@7381214b,1220,,
2017-04-11 22:03:11.97,lakeyktm101,Amnesia haze,1,null,79586,2,MessageNode@34b774df,1261,,
2017-04-11 22:03:26.896,lakeyktm101,Legend,1,null,80335,2,MessageNode@592fad19,1296,,
2017-04-11 22:05:08.628,lakeyktm101,Pfft lol,1,null,85411,2,MessageNode@6eb0b674,1520,,
2017-04-11 20:58:08.908,Lessrage69,Can u help me and give 20k?,1,null,15345,2,MessageNode@514e7b0b,728,,
2017-04-11 20:58:15.774,Lessrage69,Edi?,1,null,15545,2,MessageNode@236d9c55,741,,
2017-04-11 21:43:37.555,M0rePr0,Why is it so laggy?,1,null,21219,2,MessageNode@22980667,297,,
2017-04-11 20:58:06.452,magerrangerz,Or 70k?,1,null,15278,2,MessageNode@75be1bea,721,,
2017-04-11 21:01:48.115,magerrangerz,Bro,1,null,24628,2,MessageNode@6d645881,1174,,
2017-04-11 21:01:57.932,magerrangerz,Ill swap my swag outfit for urs,1,null,25047,2,MessageNode@2b0c5b11,1192,,
2017-04-11 21:02:03.345,magerrangerz,Umand,1,null,25207,2,MessageNode@220c54d2,1206,,
2017-04-11 21:02:07.626,magerrangerz,Swap arms?,1,null,25347,2,MessageNode@33e4c46b,1215,,
2017-04-11 21:02:24.7,magerrangerz,Im brooookeeeee,1,null,25857,2,MessageNode@50be5731,1253,,
2017-04-11 21:02:30.145,magerrangerz,No ur not,1,null,26047,2,MessageNode@18f32611,1265,,
2017-04-11 21:02:30.743,magerrangerz,U got rune,1,null,26067,2,MessageNode@6d5b3475,1266,,
2017-04-11 21:56:07.091,Maxom5,Buying mithril platebody,1,null,58345,2,MessageNode@3e45c683,524,,
2017-04-11 21:56:15.629,Maxom5,Buying mithril platebody,1,null,58772,2,MessageNode@51f62189,539,,
2017-04-11 21:56:37.395,Maxom5,Sorry invent full hang on,1,null,59861,2,MessageNode@6431e54f,582,,
2017-04-11 21:56:58.053,Maxom5,Ty very much,1,null,60894,2,MessageNode@1b9deee8,610,,
2017-04-11 21:57:08.593,Maxom5,Completed my look,1,null,61414,2,MessageNode@71de590f,630,,
2017-04-11 21:57:16.889,Maxom5,Looking sharp now,1,null,61835,2,MessageNode@592fad19,641,,
2017-04-11 21:57:24.144,Maxom5,Oh wait,1,null,62196,2,MessageNode@5755f333,650,,
2017-04-11 21:57:32.036,Maxom5,I need to buy a mith shield as wekk,1,null,62593,2,MessageNode@20833f1f,665,,
2017-04-11 21:57:51.394,Maxom5,"Sir, your kindness knows no limits.",1,null,63559,2,MessageNode@6f91ae3,690,,
2017-04-11 21:58:11.376,Maxom5,All I can do is tip my bonnet to you my friend.,1,null,64559,2,MessageNode@43a1a497,726,,
2017-04-11 22:01:25.225,Maxom5," Excuse me, what do you mean by doubling money...",1,null,74251,2,MessageNode@51f62189,1062,,
2017-04-11 22:06:14.927,Maxom5,How much is a members bond worth?,1,null,88701,2,MessageNode@7bf7d617,1650,,
2017-04-11 21:38:24.174,meatrox,Need money,1,null,6021,2,MessageNode@54e85dfc,121,,
2017-04-11 21:38:43.752,meatrox,Need money,1,null,6992,2,MessageNode@3c762bfd,151,,
2017-04-11 21:04:41.465,meltbeams,Holy fucj why are bonds at 3m?,1,null,31578,2,MessageNode@7e532bb3,1528,,
2017-04-11 21:41:52.798,MerkedÂ Bro,?,1,null,16092,2,MessageNode@2a527ada,57,,
2017-04-11 21:52:35.519,MiccaMicca,If i sell this,1,null,47824,2,MessageNode@38085e24,211,,
2017-04-11 21:52:46.477,MiccaMicca,How much it cost?,1,null,48370,2,MessageNode@327c321,229,,
2017-04-11 21:58:13.208,MiccaMicca,Im lag,1,null,64651,2,MessageNode@34b774df,730,,
2017-04-11 21:45:00.595,MissionerUK,Rejecting donations,1,null,25271,2,MessageNode@44b20b16,463,,
2017-04-11 21:45:27.783,MissionerUK,Thank you donation rejected,1,null,26515,2,MessageNode@1c6545fb,509,,
2017-04-11 21:45:32.046,MissionerUK,Xd,1,null,26727,2,MessageNode@38a67aa4,522,,
2017-04-11 21:45:49.047,MissionerUK,Halving money,1,null,27576,2,MessageNode@1143749a,559,,
2017-04-11 21:48:22.56,MissionerUK,Halving money 1 trade,1,null,35252,2,MessageNode@2ba11a59,797,,
2017-04-11 21:48:36.44,MissionerUK,Halving money 1 trade,1,null,35944,2,MessageNode@69120cfb,815,,
2017-04-11 21:48:50.274,MissionerUK,Halving money 1 trade,1,null,36637,2,MessageNode@30a62b17,835,,
2017-04-11 21:49:15.531,MissionerUK,Im lagging,1,null,37900,2,MessageNode@6309ae2a,871,,
2017-04-11 21:49:33.029,MissionerUK,I give some extra,1,null,38757,2,MessageNode@5f1838ae,896,,
2017-04-11 21:49:42.585,MissionerUK,Since i cant give 2.5 Gp Xd,1,null,39237,2,MessageNode@1a999e3d,916,,
2017-04-11 21:54:46.281,MissionerUK,Selling pot 10k,1,null,54320,2,MessageNode@1ab5f4ae,399,,
2017-04-11 21:55:00.324,MissionerUK,Selling pot 10k,1,null,55021,2,MessageNode@d953008,424,,
2017-04-11 21:55:14.835,MissionerUK,Selling pot 10k,1,null,55733,2,MessageNode@686f3840,446,,
2017-04-11 21:55:30.007,MissionerUK,U want pot?,1,null,56491,2,MessageNode@fdb776e,467,,
2017-04-11 21:55:45.813,MissionerUK,Selling pot,1,null,57281,2,MessageNode@6eb0b674,489,,
2017-04-11 21:56:09.463,MissionerUK,Selling pot,1,null,58464,2,MessageNode@9248b0b,528,,
2017-04-11 21:56:16.812,MissionerUK,Selling pot ,1,null,58831,2,MessageNode@1494f991,542,,
2017-04-11 21:56:32.039,MissionerUK,Selling pot,1,null,59593,2,MessageNode@7178e436,571,,
2017-04-11 21:56:35.057,MissionerUK, Selling pot,1,null,59743,2,MessageNode@44d101d0,576,,
2017-04-11 21:56:56.962,MissionerUK,"Selling pot, cheap",1,null,60839,2,MessageNode@5fe8c391,609,,
2017-04-11 21:57:36.25,MissionerUK,Selling pot ,1,null,62803,2,MessageNode@7da0dd81,669,,
2017-04-11 21:57:52.641,MissionerUK,Selling pot,1,null,63622,2,MessageNode@4acc2f40,692,,
2017-04-11 21:58:11.359,MissionerUK,Selling pot,1,null,64559,2,MessageNode@2046c9d,724,,
2017-04-11 21:58:21.146,MissionerUK,Selling pot,1,null,65046,2,MessageNode@64be96e2,748,,
2017-04-11 21:59:07.235,MissionerUK,Selling pot,1,null,67352,2,MessageNode@442ecfb0,837,,
2017-04-11 21:59:36.894,MissionerUK,I have pot,1,null,68835,2,MessageNode@4707aaa5,877,,
2017-04-11 22:00:06.576,MissionerUK,Thx dont smoke it all at once,1,null,70320,2,MessageNode@259c0817,921,,
2017-04-11 22:00:15.053,MissionerUK,Damn right it is,1,null,70743,2,MessageNode@5862240e,939,,
2017-04-11 22:00:29.589,MissionerUK,Soz i just ran out,1,null,71470,2,MessageNode@db2b30a,967,,
2017-04-11 22:04:41.535,MisterYipp,Anyone got some food i can have?,1,null,84056,2,MessageNode@1f5c5c15,1455,,
2017-04-11 21:44:56.243,Mr Bebe1,W1= cancer,1,null,25053,2,MessageNode@25bfc77f,455,,
2017-04-11 21:46:32.053,Mr Bebe1,Thats what she said,1,null,29727,2,MessageNode@5cac19e2,637,,
2017-04-11 21:52:56.85,Mr Bebe1,Lmao,1,null,48888,2,MessageNode@7da1af5e,245,,
2017-04-11 21:53:22.936,Mr Bebe1,Reported,1,null,50152,2,MessageNode@8cda37c,272,,
2017-04-11 21:53:42.482,Mr Bebe1,Beat him,1,null,51130,2,MessageNode@6cd77aa7,301,,
2017-04-11 21:55:37.367,Mr Bebe1,Holy moly 5k,1,null,56857,2,MessageNode@4c444f5a,475,,
2017-04-11 21:55:42.791,Mr Bebe1,Gl dude,1,null,57130,2,MessageNode@5af2f1e6,481,,
2017-04-11 21:57:22.932,Mr Bebe1,5k test,1,null,62137,2,MessageNode@9248b0b,649,,
2017-04-11 22:03:22.115,Mr Bebe1,What kind,1,null,80095,2,MessageNode@c0832eb,1288,,
2017-04-11 22:03:34.7,Mr Bebe1,Oh',1,null,80725,2,MessageNode@70f9053d,1310,,
2017-04-11 22:03:59.414,Mr Bebe1,Hi again,1,null,81960,2,MessageNode@7423fccf,1362,,
2017-04-11 22:04:33.691,Mr Bebe1,Wavel samc,1,null,83664,2,MessageNode@a9077f2,1439,,
2017-04-11 22:04:40.966,Mr Bebe1, Scam,1,null,84028,2,MessageNode@6587928e,1453,,
2017-04-11 22:04:57.261,Mr Bebe1, This guy is a scam,1,null,84839,2,MessageNode@684a793e,1495,,
2017-04-11 22:05:12.876,Mr Bebe1, Dodompa os a scam,1,null,85619,2,MessageNode@64be96e2,1528,,
2017-04-11 21:44:20.446,MrÂ Wolf,5k for golden bronze,1,null,23262,2,MessageNode@4c87c8a1,389,,
2017-04-11 21:45:04.169,MrÂ Wolf,Ty bro,1,null,25450,2,MessageNode@568fed88,470,,
2017-04-11 21:45:13.312,MrÂ Wolf,Hi,1,null,25879,2,MessageNode@b3ce2fd,484,,
2017-04-11 21:45:25.395,MrÂ Wolf,Ty,1,null,26393,2,MessageNode@5dec281,505,,
2017-04-11 21:45:30.267,MrÂ Wolf,With,1,null,26637,2,MessageNode@3dad3eae,516,,
2017-04-11 21:45:32.041,MrÂ Wolf,?,1,null,26727,2,MessageNode@610db23,521,,
2017-04-11 21:45:44.86,MrÂ Wolf,I have shit mage,1,null,27367,2,MessageNode@1e1577a3,547,,
2017-04-11 21:45:50.271,MrÂ Wolf,58,1,null,27638,2,MessageNode@22980667,561,,
2017-04-11 21:45:52.712,MrÂ Wolf,Lol,1,null,27759,2,MessageNode@4698ae8e,566,,
2017-04-11 21:45:58.145,MrÂ Wolf,Baby,1,null,28031,2,MessageNode@6e7886c,578,,
2017-04-11 21:46:03.053,MrÂ Wolf,Wht do u want?,1,null,28274,2,MessageNode@2d64cf35,587,,
2017-04-11 21:46:30.355,MrÂ Wolf,I legit just ran out of nats,1,null,29640,2,MessageNode@4b433072,634,,
2017-04-11 21:46:47.236,MrÂ Wolf,Only member runes,1,null,30485,2,MessageNode@2f41c94e,662,,
2017-04-11 21:47:12.047,MrÂ Wolf,Well,1,null,31727,2,MessageNode@69120cfb,709,,
2017-04-11 21:48:09.929,MrÂ Wolf,Np,1,null,34619,2,MessageNode@42a6188c,784,,
2017-04-11 21:48:30.949,MrÂ Wolf,Have fun mate,1,null,35672,2,MessageNode@3b85cedf,810,,
2017-04-11 21:48:51.464,MrÂ Wolf,Np bro,1,null,36697,2,MessageNode@246ac2bc,836,,
2017-04-11 21:49:04.713,MrÂ Wolf,Use it,1,null,37360,2,MessageNode@119b60b7,854,,
2017-04-11 21:49:11.254,MrÂ Wolf,For supplies,1,null,37689,2,MessageNode@5cac19e2,866,,
2017-04-11 21:49:28.155,MrÂ Wolf,Clue hunter,1,null,38516,2,MessageNode@1fd67851,890,,
2017-04-11 21:49:37.792,MrÂ Wolf,They r free,1,null,38997,2,MessageNode@2879601a,907,,
2017-04-11 21:49:40.792,MrÂ Wolf,On p2p,1,null,39146,2,MessageNode@22980667,915,,
2017-04-11 21:49:51.079,MrÂ Wolf,Find them ,1,null,39660,2,MessageNode@5c981f15,934,,
2017-04-11 21:49:54.627,MrÂ Wolf,U dig them up,1,null,39839,2,MessageNode@72a6a99e,939,,
2017-04-11 21:50:06.054,MrÂ Wolf,It took 10 mins,1,null,40397,2,MessageNode@73c767e5,957,,
2017-04-11 21:50:08.481,MrÂ Wolf,To get the set,1,null,40517,2,MessageNode@2ad84620,962,,
2017-04-11 21:50:15.809,MrÂ Wolf,The helm hasnt been found yet,1,null,40878,2,MessageNode@425bc8d3,974,,
2017-04-11 21:50:38.577,MrÂ Wolf,Gets their name ingraved into it,1,null,42001,2,MessageNode@7e827a9f,17,,
2017-04-11 21:50:43.545,MrÂ Wolf,When examined,1,null,42245,2,MessageNode@c0832eb,24,,
2017-04-11 21:50:57.246,MrÂ Wolf,Yeh ppl r workking ,1,null,42921,2,MessageNode@5755f333,43,,
2017-04-11 21:50:59.64,MrÂ Wolf,Everyday ,1,null,43040,2,MessageNode@70f9053d,47,,
2017-04-11 21:51:04.024,MrÂ Wolf,Yeh,1,null,43255,2,MessageNode@20debf93,53,,
2017-04-11 21:51:14.712,MrÂ Wolf,It reminds me of game of throne,1,null,43792,2,MessageNode@73fea38,68,,
2017-04-11 21:51:19.517,MrÂ Wolf,For some reason,1,null,44034,2,MessageNode@6164bac9,76,,
2017-04-11 21:51:23.774,MrÂ Wolf,Me two,1,null,44245,2,MessageNode@7178e436,84,,
2017-04-11 21:51:33.983,MrÂ Wolf,I made this acc like 2 months ago,1,null,44754,2,MessageNode@684a793e,101,,
2017-04-11 21:51:41.794,MrÂ Wolf,Met a cc ,1,null,45144,2,MessageNode@7e6527a9,109,,
2017-04-11 21:51:46.107,MrÂ Wolf,Joined a discord,1,null,45355,2,MessageNode@5fe8c391,119,,
2017-04-11 21:51:53.833,MrÂ Wolf,Now i play with them everyfay,1,null,45746,2,MessageNode@35b90b07,133,,
2017-04-11 21:51:55.122,MrÂ Wolf,Day,1,null,45811,2,MessageNode@71de590f,136,,
2017-04-11 21:52:07.21,MrÂ Wolf,Get members,1,null,46405,2,MessageNode@5755f333,156,,
2017-04-11 21:52:11.971,MrÂ Wolf,With real moneyy,1,null,46648,2,MessageNode@a9077f2,165,,
2017-04-11 21:52:32.646,MrÂ Wolf,Fairs,1,null,47673,2,MessageNode@44d101d0,202,,
2017-04-11 21:52:38.542,MrÂ Wolf,Train ur combat up,1,null,47973,2,MessageNode@4cc4de4d,214,,
2017-04-11 21:52:45.277,MrÂ Wolf,Ready for p2p,1,null,48309,2,MessageNode@34b774df,226,,
2017-04-11 21:52:53.755,MrÂ Wolf,Sand crabs ,1,null,48734,2,MessageNode@64be96e2,241,,
2017-04-11 21:52:59.211,MrÂ Wolf,Are good when ur p2p ,1,null,49006,2,MessageNode@a77d64e,248,,
2017-04-11 21:53:04.695,MrÂ Wolf,Sec,1,null,49280,2,MessageNode@66f76359,254,,
2017-04-11 21:53:49.767,MrÂ Wolf,Np,1,null,51494,2,MessageNode@7381214b,316,,
2017-04-11 21:55:00.847,MrÂ Wolf,Need 5k for golden bronze,1,null,55048,2,MessageNode@5862240e,426,,
2017-04-11 21:55:15.534,MrÂ Wolf,Need 5k for golden bronze,1,null,55764,2,MessageNode@6f91ae3,449,,
2017-04-11 21:55:33.709,MrÂ Wolf,For golden bronze,1,null,56676,2,MessageNode@4cc4de4d,471,,
2017-04-11 21:56:05.819,MrÂ Wolf,Gps,1,null,58282,2,MessageNode@1ab5f4ae,521,,
2017-04-11 21:56:13.785,MrÂ Wolf,Nice,1,null,58680,2,MessageNode@ed5a27e,536,,
2017-04-11 21:56:35.64,MrÂ Wolf,Im tryig to get golden bronze,1,null,59773,2,MessageNode@18ed2aa2,578,,
2017-04-11 21:57:28.973,MrÂ Wolf,Nice,1,null,62439,2,MessageNode@70f9053d,656,,
2017-04-11 21:01:08.029,MXLÂ star,Am,1,null,22624,2,MessageNode@78d718b8,1081,,
2017-04-11 21:01:14.091,MXLÂ star,M,1,null,22928,2,MessageNode@7d10002c,1094,,
2017-04-11 22:03:22.712,Naaahh,Train and get better. Otherwise membership will be for nothing lol,1,null,80126,2,MessageNode@56bd0f69,1289,,
2017-04-11 22:03:29.29,Naaahh,????,1,null,80454,2,MessageNode@361d064a,1301,,
2017-04-11 22:04:04.841,Naaahh,Yeah?,1,null,82230,2,MessageNode@4c444f5a,1375,,
2017-04-11 22:04:23.471,Naaahh,Sure?,1,null,83163,2,MessageNode@7de980bf,1418,,
2017-04-11 22:01:42.749,NoÂ PayÂ TÂ Win,What,1,null,75127,2,MessageNode@3a43aba0,1090,,
2017-04-11 22:01:59.586,NoÂ PayÂ TÂ Win,Stfu,1,null,75970,2,MessageNode@27104ca1,1121,,
2017-04-11 22:02:02.598,NoÂ PayÂ TÂ Win,Wannebe por kid,1,null,76119,2,MessageNode@43a1a497,1129,,
2017-04-11 22:02:10.409,NoÂ PayÂ TÂ Win,Get report,1,null,76510,2,MessageNode@4bfeb06e,1147,,
2017-04-11 22:02:12.237,NoÂ PayÂ TÂ Win,For begging,1,null,76602,2,MessageNode@7da1af5e,1156,,
2017-04-11 21:02:59.153,NoobSlayer13,I'm selling it,1,null,27217,2,MessageNode@477138b8,1318,,
2017-04-11 21:03:07.708,NoobSlayer13,Sorry,1,null,27643,2,MessageNode@57768491,1342,,
2017-04-11 21:03:35.559,NoobSlayer13,You win,1,null,29038,2,MessageNode@6c6b05a7,1401,,
2017-04-11 21:03:45.991,NoobSlayer13,I cri,1,null,29465,2,MessageNode@56d5a2b8,1421,,
2017-04-11 21:04:16.201,NoobSlayer13,Fidlar,1,null,30463,2,MessageNode@62dcd8dd,1486,,
2017-04-11 21:06:57.424,NoobSlayer13,Blush,1,null,37673,2,MessageNode@7da3bac9,1788,,
2017-04-11 21:07:00.47,NoobSlayer13,Nice cape,1,null,37824,2,MessageNode@1e036807,1795,,
2017-04-11 21:07:11.305,NoobSlayer13,Np :D,1,null,38289,2,MessageNode@68620730,1814,,
2017-04-11 21:07:23.994,NoobSlayer13,Do you wanna buy my amulet of defence?,1,null,38826,2,MessageNode@514e7b0b,1835,,
2017-04-11 21:55:03.37,Nubes,Im trying to redeem 5 bonds,1,null,55172,2,MessageNode@44dece95,428,,
2017-04-11 21:55:13.07,Nubes,And i need premier club membership,1,null,55644,2,MessageNode@15a0a897,442,,
2017-04-11 21:55:18.593,Nubes,What is that lol,1,null,55917,2,MessageNode@4acc2f40,452,,
2017-04-11 21:55:26.392,Nubes,5k what,1,null,56310,2,MessageNode@3fa30238,461,,
2017-04-11 21:55:57.989,Nubes,Bud,1,null,57889,2,MessageNode@4db1024e,508,,
2017-04-11 21:56:00.401,Nubes,5k of what,1,null,58011,2,MessageNode@3151d49a,512,,
